,age,job,marital,education,default,housing,loan,month,day_of_week,duration,campaign,pdays,previous,poutcome,cons.price.idx,euribor3m
16026,24,12,3,8,0,0,0,7,2,211,8,999,0,2,93.918,4.961
16027,40,9,3,9,0,0,0,7,2,314,4,999,0,2,93.918,4.961
16028,33,6,3,6,0,1,0,7,2,278,5,999,0,2,93.918,4.961
16029,33,13,1,9,0,0,1,7,2,263,5,999,0,2,93.918,4.961
16030,21,6,1,6,0,1,0,7,2,344,3,999,0,2,93.918,4.961
16031,33,12,3,4,0,0,0,7,2,1077,1,999,0,2,93.918,4.961
16032,46,12,3,3,2,1,0,7,2,152,1,999,0,2,93.918,4.961
16033,31,13,1,9,0,1,0,7,2,72,1,999,0,2,93.918,4.961
16034,31,13,1,9,0,1,0,7,2,137,1,999,0,2,93.918,4.961
16035,31,13,1,9,0,1,0,7,2,214,1,999,0,2,93.918,4.961
16036,58,8,3,3,2,0,0,7,2,70,1,999,0,2,93.918,4.961
16037,35,12,2,3,0,1,0,7,2,178,1,999,0,2,93.918,4.961
16038,35,12,2,3,0,1,0,7,2,123,1,999,0,2,93.918,4.961
16039,36,13,1,6,0,0,0,7,2,90,1,999,0,2,93.918,4.961
16040,36,13,1,6,0,0,0,7,2,80,1,999,0,2,93.918,4.961
16041,58,8,3,3,2,0,0,7,2,307,1,999,0,2,93.918,4.961
16042,36,13,1,6,0,0,0,7,2,259,1,999,0,2,93.918,4.961
16043,33,12,3,5,0,1,0,7,2,132,1,999,0,2,93.918,4.961
16044,46,10,2,3,2,1,0,7,2,161,1,999,0,2,93.918,4.961
16045,33,6,1,6,0,1,0,7,2,714,1,999,0,2,93.918,4.961
16046,27,12,3,3,0,1,0,7,2,66,1,999,0,2,93.918,4.961
16047,46,10,2,3,2,1,0,7,2,259,1,999,0,2,93.918,4.961
16048,27,12,3,3,0,1,0,7,2,185,1,999,0,2,93.918,4.961
16049,54,4,3,6,0,0,0,7,2,422,8,999,0,2,93.918,4.961
16050,27,13,1,9,2,1,1,7,2,255,1,999,0,2,93.918,4.961
16051,46,10,2,3,2,0,1,7,2,518,1,999,0,2,93.918,4.961
16052,27,6,1,6,0,1,0,7,2,168,3,999,0,2,93.918,4.961
16053,23,12,1,5,0,1,0,7,2,255,1,999,0,2,93.918,4.961
16054,28,12,1,6,0,0,0,7,2,139,1,999,0,2,93.918,4.961
16055,35,12,3,0,2,1,0,7,2,527,1,999,0,2,93.918,4.961
16056,35,12,3,0,2,0,0,7,2,560,1,999,0,2,93.918,4.961
16057,44,4,3,8,2,1,0,7,2,663,1,999,0,2,93.918,4.961
16058,38,12,3,3,2,0,0,7,2,690,1,999,0,2,93.918,4.961
16059,39,12,1,6,2,1,0,7,2,132,6,999,0,2,93.918,4.961
16060,27,13,1,5,0,1,1,7,2,81,2,999,0,2,93.918,4.961
16061,33,12,3,4,0,1,0,7,2,702,2,999,0,2,93.918,4.961
16062,30,12,2,5,0,1,0,7,2,168,2,999,0,2,93.918,4.961
16063,44,12,3,8,2,0,0,7,2,407,4,999,0,2,93.918,4.961
16064,30,13,1,6,0,1,1,7,2,254,1,999,0,2,93.918,4.961
16065,30,13,1,6,0,0,0,7,2,176,1,999,0,2,93.918,4.961
16066,45,6,3,6,0,0,0,7,2,89,1,999,0,2,93.918,4.961
16067,40,13,3,6,0,0,0,7,2,305,1,999,0,2,93.918,4.961
16068,22,13,1,6,0,1,0,7,2,107,1,999,0,2,93.918,4.961
16069,32,4,1,0,0,1,0,7,2,121,3,999,0,2,93.918,4.961
16070,60,8,3,4,0,0,0,7,2,268,1,999,0,2,93.918,4.961
16071,59,8,3,4,0,1,0,7,2,196,1,999,0,2,93.918,4.961
16072,35,6,1,6,2,1,0,7,2,150,1,999,0,2,93.918,4.961
16073,59,8,3,4,0,1,0,7,2,367,1,999,0,2,93.918,4.961
16074,33,4,1,8,0,0,0,7,2,152,1,999,0,2,93.918,4.961
16075,40,13,1,9,0,0,0,7,2,490,1,999,0,2,93.918,4.961
16076,37,13,3,9,0,1,0,7,2,125,3,999,0,2,93.918,4.961
16077,59,8,3,4,0,1,0,7,2,807,1,999,0,2,93.918,4.961
16078,56,12,3,3,2,0,0,7,2,1545,1,999,0,2,93.918,4.961
16079,35,6,1,6,2,1,0,7,2,40,1,999,0,2,93.918,4.961
16080,35,6,1,6,2,0,0,7,2,65,1,999,0,2,93.918,4.961
16081,35,6,1,6,2,1,1,7,2,47,1,999,0,2,93.918,4.961
16082,35,6,1,6,2,1,0,7,2,118,1,999,0,2,93.918,4.961
16083,31,4,3,8,0,0,0,7,2,274,6,999,0,2,93.918,4.961
16084,37,6,1,6,0,0,0,7,2,108,1,999,0,2,93.918,4.961
16085,56,12,3,0,2,1,0,7,2,1017,1,999,0,2,93.918,4.961
16086,35,6,1,6,2,0,0,7,2,520,1,999,0,2,93.918,4.961
16087,26,12,1,5,0,1,0,7,2,56,3,999,0,2,93.918,4.961
16088,46,12,3,0,0,1,0,7,2,89,1,999,0,2,93.918,4.961
16089,26,12,3,3,2,0,0,7,2,199,1,999,0,2,93.918,4.961
16090,24,5,3,9,0,0,0,7,2,114,1,999,0,2,93.918,4.961
16091,38,7,1,0,0,0,0,7,2,843,8,999,0,2,93.918,4.961
16092,24,12,3,8,0,0,0,7,2,273,4,999,0,2,93.918,4.961
16093,30,12,3,5,0,0,0,7,2,189,1,999,0,2,93.918,4.961
16094,37,13,1,0,0,0,0,7,2,74,13,999,0,2,93.918,4.961
16095,57,12,2,3,2,1,0,7,2,485,1,999,0,2,93.918,4.961
16096,48,12,1,3,0,0,1,7,2,271,1,999,0,2,93.918,4.961
16097,24,12,1,4,0,0,0,7,2,115,1,999,0,2,93.918,4.961
16098,54,6,3,6,0,0,0,7,2,152,1,999,0,2,93.918,4.961
16099,38,12,3,3,2,1,0,7,2,71,2,999,0,2,93.918,4.961
16100,25,12,3,5,0,1,1,7,2,599,2,999,0,2,93.918,4.961
16101,55,13,3,0,0,1,1,7,2,247,1,999,0,2,93.918,4.961
16102,30,13,1,9,0,1,1,7,2,204,1,999,0,2,93.918,4.961
16103,30,13,1,9,0,0,1,7,2,215,1,999,0,2,93.918,4.961
16104,41,12,3,5,0,1,1,7,2,88,1,999,0,2,93.918,4.961
16105,37,12,3,6,2,1,0,7,2,423,1,999,0,2,93.918,4.961
16106,41,12,3,5,0,1,0,7,2,285,1,999,0,2,93.918,4.961
16107,49,13,3,9,2,0,0,7,2,22,6,999,0,2,93.918,4.961
16108,41,9,1,9,0,0,0,7,2,200,1,999,0,2,93.918,4.961
16109,23,12,1,5,0,0,0,7,2,246,1,999,0,2,93.918,4.961
16110,36,13,3,9,2,1,0,7,2,352,3,999,0,2,93.918,4.961
16111,30,13,1,6,0,0,1,7,2,68,2,999,0,2,93.918,4.961
16112,27,13,1,9,0,1,1,7,2,292,1,999,0,2,93.918,4.961
16113,26,12,1,4,2,0,0,7,2,188,5,999,0,2,93.918,4.961
16114,35,12,3,0,0,1,0,7,2,506,1,999,0,2,93.918,4.961
16115,38,10,3,3,2,0,0,7,2,136,2,999,0,2,93.918,4.961
16116,59,8,3,4,0,1,0,7,2,89,2,999,0,2,93.918,4.961
16117,32,12,3,3,0,1,0,7,2,117,1,999,0,2,93.918,4.961
16118,44,12,3,4,2,1,1,7,2,188,2,999,0,2,93.918,4.961
16119,31,13,1,9,0,1,0,7,2,89,2,999,0,2,93.918,4.961
16120,30,13,1,6,0,0,1,7,2,455,2,999,0,2,93.918,4.961
16121,27,2,1,9,0,1,0,7,2,65,1,999,0,2,93.918,4.961
16122,27,2,1,9,0,0,0,7,2,27,1,999,0,2,93.918,4.961
16123,27,2,1,9,0,1,0,7,2,272,1,999,0,2,93.918,4.961
16124,27,2,1,9,0,1,0,7,2,120,1,999,0,2,93.918,4.961
16125,32,12,3,3,0,0,1,7,2,605,1,999,0,2,93.918,4.961
16126,40,9,3,9,0,0,1,7,2,630,1,999,0,2,93.918,4.961
16127,31,7,1,6,0,1,0,7,2,151,2,999,0,2,93.918,4.961
16128,39,4,3,8,0,0,0,7,2,62,1,999,0,2,93.918,4.961
16129,39,4,3,8,0,0,1,7,2,90,1,999,0,2,93.918,4.961
16130,23,12,1,5,0,0,0,7,2,164,1,999,0,2,93.918,4.961
16131,56,13,3,0,2,0,0,7,2,599,1,999,0,2,93.918,4.961
16132,29,13,1,9,0,0,0,7,2,106,2,999,0,2,93.918,4.961
16133,35,6,2,9,0,0,1,7,2,654,2,999,0,2,93.918,4.961
16134,30,13,1,9,0,0,1,7,2,127,2,999,0,2,93.918,4.961
16135,30,9,1,6,0,0,0,7,2,1288,2,999,0,2,93.918,4.961
16136,32,12,3,4,0,0,0,7,2,59,1,999,0,2,93.918,4.961
16137,35,6,2,5,0,1,0,7,2,124,1,999,0,2,93.918,4.961
16138,34,6,1,6,0,0,0,7,2,29,16,999,0,2,93.918,4.961
16139,29,4,3,8,0,0,0,7,2,156,3,999,0,2,93.918,4.961
16140,49,13,3,5,0,1,0,7,2,73,2,999,0,2,93.918,4.961
16141,26,12,1,4,2,0,0,7,2,333,2,999,0,2,93.918,4.961
16142,46,4,3,5,2,1,0,7,2,267,1,999,0,2,93.918,4.961
16143,35,13,3,9,2,1,0,7,2,403,1,999,0,2,93.918,4.961
16144,32,13,3,5,0,1,0,7,2,129,1,999,0,2,93.918,4.961
16145,58,8,3,3,0,0,1,7,2,52,1,999,0,2,93.918,4.961
16146,49,12,3,5,2,0,0,7,2,270,2,999,0,2,93.918,4.961
16147,58,8,3,3,0,0,0,7,2,283,1,999,0,2,93.918,4.961
16148,58,8,3,3,0,0,0,7,2,81,1,999,0,2,93.918,4.961
16149,50,12,3,3,0,0,1,7,2,849,1,999,0,2,93.918,4.961
16150,36,6,2,8,0,1,0,7,2,261,12,999,0,2,93.918,4.961
16151,58,8,3,3,0,1,0,7,2,614,1,999,0,2,93.918,4.961
16152,58,8,3,3,0,0,0,7,2,114,1,999,0,2,93.918,4.961
16153,45,6,3,6,2,0,0,7,2,70,1,999,0,2,93.918,4.961
16154,26,12,1,4,2,1,0,7,2,1833,2,999,0,2,93.918,4.961
16155,31,4,1,8,0,1,0,7,2,77,3,999,0,2,93.918,4.961
16156,35,12,3,9,0,2,2,7,2,87,2,999,0,2,93.918,4.961
16157,26,13,1,9,0,1,0,7,2,369,2,999,0,2,93.918,4.961
16158,35,13,3,9,2,1,0,7,2,62,1,999,0,2,93.918,4.961
16159,40,12,3,5,0,1,0,7,2,86,1,999,0,2,93.918,4.961
16160,28,4,1,6,0,0,0,7,2,431,8,999,0,2,93.918,4.961
16161,46,7,3,9,0,0,1,7,2,1220,12,999,0,2,93.918,4.961
16162,55,11,2,0,0,0,0,7,2,67,9,999,0,2,93.918,4.961
16163,25,12,1,6,0,1,0,7,2,214,1,999,0,2,93.918,4.961
16164,53,4,2,8,0,1,1,7,2,639,3,999,0,2,93.918,4.961
16165,35,6,2,9,0,1,0,7,2,722,2,999,0,2,93.918,4.961
16166,49,13,1,6,0,1,0,7,2,1281,1,999,0,2,93.918,4.961
16167,22,6,1,6,0,1,0,7,2,246,3,999,0,2,93.918,4.961
16168,48,11,1,9,0,1,0,7,2,654,1,999,0,2,93.918,4.961
16169,56,8,3,3,2,0,0,7,2,112,3,999,0,2,93.918,4.961
16170,39,12,3,3,0,0,0,7,2,204,2,999,0,2,93.918,4.961
16171,31,7,1,6,0,0,0,7,2,364,2,999,0,2,93.918,4.961
16172,31,7,1,6,0,0,1,7,2,85,2,999,0,2,93.918,4.961
16173,45,11,2,8,0,1,0,7,2,211,3,999,0,2,93.918,4.961
16174,35,12,2,0,0,1,0,7,2,1029,3,999,0,2,93.918,4.961
16175,37,13,3,9,0,1,0,7,2,135,3,999,0,2,93.918,4.961
16176,33,4,1,8,0,0,0,7,2,115,3,999,0,2,93.918,4.961
16177,49,13,3,6,0,0,0,7,2,443,1,999,0,2,93.918,4.961
16178,27,12,1,4,0,0,1,7,2,153,1,999,0,2,93.918,4.961
16179,36,13,1,0,0,0,0,7,2,133,1,999,0,2,93.918,4.961
16180,42,11,3,9,0,1,0,7,2,578,1,999,0,2,93.918,4.961
16181,36,13,1,0,0,0,0,7,2,209,1,999,0,2,93.918,4.961
16182,34,6,1,6,0,2,2,7,2,24,12,999,0,2,93.918,4.961
16183,27,12,1,4,0,0,0,7,2,1508,1,999,0,2,93.918,4.961
16184,57,9,3,9,0,0,0,7,2,101,1,999,0,2,93.918,4.961
16185,57,9,3,9,0,0,0,7,2,632,1,999,0,2,93.918,4.961
16186,49,2,3,3,2,1,1,7,2,212,17,999,0,2,93.918,4.961
16187,51,11,3,9,2,1,1,7,2,140,2,999,0,2,93.918,4.961
16188,28,4,1,6,0,1,0,7,2,662,1,999,0,2,93.918,4.961
16189,44,13,3,9,0,1,0,7,2,263,2,999,0,2,93.918,4.961
16190,41,12,3,0,2,1,1,7,2,97,3,999,0,2,93.918,4.961
16191,52,8,2,8,0,0,0,7,2,867,2,999,0,2,93.918,4.961
16192,45,11,2,8,0,1,0,7,2,50,2,999,0,2,93.918,4.961
16193,33,4,1,8,0,0,0,7,2,96,2,999,0,2,93.918,4.961
16194,30,13,1,9,0,1,0,7,2,124,2,999,0,2,93.918,4.961
16195,48,12,3,3,0,1,0,7,2,563,1,999,0,2,93.918,4.961
16196,36,13,1,6,0,0,0,7,2,385,3,999,0,2,93.918,4.961
16197,31,7,1,6,0,0,0,7,2,196,3,999,0,2,93.918,4.961
16198,29,12,1,6,0,1,0,7,2,966,2,999,0,2,93.918,4.961
16199,48,12,3,3,0,1,0,7,2,264,1,999,0,2,93.918,4.961
16200,28,4,1,6,0,1,0,7,2,124,2,999,0,2,93.918,4.961
16201,58,8,3,3,0,0,0,7,2,165,2,999,0,2,93.918,4.961
16202,45,6,3,6,2,0,0,7,2,210,2,999,0,2,93.918,4.961
16203,49,2,3,3,2,1,0,7,2,275,4,999,0,2,93.918,4.961
16204,28,13,3,6,0,2,2,7,2,502,3,999,0,2,93.918,4.961
16205,40,12,3,6,0,0,0,7,2,405,2,999,0,2,93.918,4.961
16206,50,11,3,9,0,0,0,7,2,289,1,999,0,2,93.918,4.961
16207,46,2,3,8,0,0,0,7,2,182,1,999,0,2,93.918,4.961
16208,44,4,3,6,0,1,0,7,2,92,1,999,0,2,93.918,4.961
16209,27,13,1,9,2,0,0,7,2,128,1,999,0,2,93.918,4.961
16210,31,12,1,3,0,1,0,7,2,160,1,999,0,2,93.918,4.961
16211,35,13,3,8,0,0,0,7,2,139,1,999,0,2,93.918,4.961
16212,53,13,1,0,2,0,0,7,2,183,1,999,0,2,93.918,4.961
16213,39,12,3,5,2,0,0,7,2,181,1,999,0,2,93.918,4.961
16214,33,12,2,5,0,0,0,7,2,134,1,999,0,2,93.918,4.961
16215,35,12,2,3,0,0,1,7,2,487,4,999,0,2,93.918,4.961
16216,31,13,1,9,0,1,0,7,2,82,3,999,0,2,93.918,4.961
16217,51,10,3,5,0,1,0,7,2,681,1,999,0,2,93.918,4.961
16218,38,10,3,3,2,1,0,7,2,283,6,999,0,2,93.918,4.961
16219,48,4,1,8,2,1,0,7,2,417,1,999,0,2,93.918,4.961
16220,41,12,3,5,0,1,0,7,2,60,2,999,0,2,93.918,4.961
16221,27,13,1,9,2,1,0,7,2,77,1,999,0,2,93.918,4.961
16222,27,13,1,9,2,1,0,7,2,72,1,999,0,2,93.918,4.961
16223,27,13,1,9,2,1,0,7,2,282,1,999,0,2,93.918,4.961
16224,27,13,1,9,2,1,0,7,2,226,1,999,0,2,93.918,4.961
16225,27,13,1,9,2,0,0,7,2,137,1,999,0,2,93.918,4.961
16226,27,13,1,9,2,1,0,7,2,261,1,999,0,2,93.918,4.961
16227,37,5,1,0,0,1,0,7,2,661,2,999,0,2,93.918,4.961
16228,28,4,1,6,0,0,0,7,2,206,2,999,0,2,93.918,4.961
16229,35,13,3,9,2,0,0,7,2,105,2,999,0,2,93.918,4.961
16230,28,4,1,6,0,1,0,7,2,445,2,999,0,2,93.918,4.961
16231,40,9,3,9,0,1,0,7,2,90,2,999,0,2,93.918,4.961
16232,42,11,3,9,0,1,0,7,2,370,2,999,0,2,93.918,4.961
16233,41,12,2,0,0,1,0,7,2,242,7,999,0,2,93.918,4.961
16234,33,4,1,8,0,0,1,7,2,1408,2,999,0,2,93.918,4.961
16235,26,6,3,6,0,1,0,7,2,514,11,999,0,2,93.918,4.961
16236,26,12,1,4,2,1,0,7,2,126,3,999,0,2,93.918,4.961
16237,24,13,1,6,0,2,2,7,2,176,4,999,0,2,93.918,4.961
16238,30,13,1,9,0,0,1,7,2,135,2,999,0,2,93.918,4.961
16239,27,12,3,4,2,1,0,7,2,163,2,999,0,2,93.918,4.961
16240,43,6,2,0,2,1,1,7,2,483,7,999,0,2,93.918,4.961
16241,30,13,1,9,0,1,0,7,2,608,3,999,0,2,93.918,4.961
16242,49,6,2,6,2,1,0,7,2,100,9,999,0,2,93.918,4.961
16243,49,13,3,5,0,1,1,7,2,145,4,999,0,2,93.918,4.961
16244,51,10,3,5,0,1,0,7,2,160,2,999,0,2,93.918,4.961
16245,40,12,2,0,0,1,0,7,2,160,6,999,0,2,93.918,4.961
16246,43,11,3,9,2,1,0,7,2,261,1,999,0,2,93.918,4.961
16247,43,11,3,9,2,1,0,7,2,307,1,999,0,2,93.918,4.961
16248,27,6,1,6,0,1,0,7,2,236,4,999,0,2,93.918,4.961
16249,38,12,3,4,2,0,0,7,2,403,7,999,0,2,93.918,4.961
16250,31,12,1,6,0,0,1,7,2,241,9,999,0,2,93.918,4.961
16251,31,12,3,4,0,1,0,7,2,387,4,999,0,2,93.918,4.961
16252,23,12,1,5,0,1,0,7,2,211,1,999,0,2,93.918,4.961
16253,25,6,1,0,0,1,0,7,2,598,5,999,0,2,93.918,4.961
16254,33,12,3,4,0,1,0,7,2,1206,2,999,0,2,93.918,4.961
16255,36,13,1,6,0,0,1,7,2,248,2,999,0,2,93.918,4.961
16256,58,8,3,3,0,0,0,7,2,139,2,999,0,2,93.918,4.961
16257,29,9,3,9,0,1,0,7,2,181,1,999,0,2,93.918,4.961
16258,54,8,2,3,0,1,0,7,2,237,1,999,0,2,93.918,4.961
16259,53,9,3,9,0,0,0,7,2,477,2,999,0,2,93.918,4.961
16260,41,9,3,6,0,1,0,7,2,312,3,999,0,2,93.918,4.961
16261,48,10,2,3,0,1,0,7,2,727,2,999,0,2,93.918,4.961
16262,30,13,1,6,0,1,0,7,2,249,21,999,0,2,93.918,4.961
16263,50,12,3,3,0,1,0,7,2,186,2,999,0,2,93.918,4.961
16264,27,4,3,9,0,1,0,7,2,459,1,999,0,2,93.918,4.961
16265,24,12,3,8,0,0,0,7,2,240,10,999,0,2,93.918,4.961
16266,37,12,2,8,0,0,0,7,2,107,2,999,0,2,93.918,4.961
16267,27,13,1,9,2,0,1,7,2,287,2,999,0,2,93.918,4.961
16268,32,12,1,5,0,1,0,7,2,124,2,999,0,2,93.918,4.961
16269,60,10,3,1,2,1,0,7,2,176,7,999,0,2,93.918,4.961
16270,35,4,1,8,0,0,0,7,2,270,2,999,0,2,93.918,4.961
16271,49,13,1,6,0,1,0,7,2,470,2,999,0,2,93.918,4.961
16272,43,6,2,0,2,1,0,7,2,139,3,999,0,2,93.918,4.961
16273,33,6,1,6,2,1,0,7,2,560,2,999,0,2,93.918,4.961
16274,37,6,1,6,0,0,1,7,2,96,2,999,0,2,93.918,4.961
16275,28,4,1,6,0,0,0,7,2,100,7,999,0,2,93.918,4.961
16276,48,11,1,9,0,0,1,7,2,137,2,999,0,2,93.918,4.961
16277,38,7,1,0,0,1,1,7,2,55,3,999,0,2,93.918,4.961
16278,27,13,1,9,0,0,0,7,2,1237,7,999,0,2,93.918,4.961
16279,27,12,1,0,0,2,2,7,2,81,4,999,0,2,93.918,4.961
16280,34,12,3,3,0,1,0,7,2,246,4,999,0,2,93.918,4.961
16281,34,12,3,0,0,0,1,7,2,44,13,999,0,2,93.918,4.961
16282,38,12,2,3,0,1,0,7,2,493,5,999,0,2,93.918,4.961
16283,44,12,3,3,0,0,0,7,2,345,5,999,0,2,93.918,4.961
16284,58,8,3,3,0,1,0,7,2,216,2,999,0,2,93.918,4.961
16285,54,4,3,6,0,1,0,7,2,187,4,999,0,2,93.918,4.961
16286,56,8,3,3,2,0,0,7,2,580,3,999,0,2,93.918,4.961
16287,23,6,1,6,0,0,0,7,2,191,3,999,0,2,93.918,4.961
16288,41,12,3,5,0,0,0,7,2,184,4,999,0,2,93.918,4.961
16289,57,9,3,9,0,0,0,7,2,443,2,999,0,2,93.918,4.961
16290,47,12,1,0,2,1,0,7,2,213,5,999,0,2,93.918,4.961
16291,28,12,3,5,0,0,0,7,2,400,8,999,0,2,93.918,4.961
16292,33,12,3,4,0,0,1,7,2,289,3,999,0,2,93.918,4.961
16293,41,6,1,0,2,0,0,7,2,717,13,999,0,2,93.918,4.961
16294,51,12,3,5,2,1,0,7,2,156,3,999,0,2,93.918,4.961
16295,48,11,1,9,0,0,0,7,2,149,2,999,0,2,93.918,4.961
16296,29,12,1,5,2,1,0,7,2,89,5,999,0,2,93.918,4.961
16297,29,7,3,9,0,1,0,7,2,503,7,999,0,2,93.918,4.961
16298,24,12,1,0,0,0,0,7,2,62,3,999,0,2,93.918,4.961
16299,33,6,1,6,2,1,0,7,2,282,2,999,0,2,93.918,4.961
16300,20,6,1,6,0,0,0,7,2,97,15,999,0,2,93.918,4.961
16301,24,12,1,0,0,0,0,7,2,39,17,999,0,2,93.918,4.961
16302,38,12,3,4,0,1,0,7,2,102,5,999,0,2,93.918,4.961
16303,40,9,3,9,0,0,0,7,2,88,2,999,0,2,93.918,4.961
16304,44,3,3,4,0,0,0,7,2,199,2,999,0,2,93.918,4.961
16305,36,9,2,9,0,1,0,7,2,233,1,999,0,2,93.918,4.961
16306,34,12,3,4,2,1,0,7,2,126,4,999,0,2,93.918,4.961
16307,27,13,1,5,0,1,0,7,2,44,4,999,0,2,93.918,4.961
16308,47,12,1,0,2,1,0,7,2,78,10,999,0,2,93.918,4.961
16309,27,12,1,4,0,1,1,7,2,246,4,999,0,2,93.918,4.961
16310,46,12,3,3,2,0,0,7,2,203,4,999,0,2,93.918,4.961
16311,51,10,3,5,0,0,0,7,2,209,3,999,0,2,93.918,4.961
16312,43,13,3,9,2,1,0,7,2,112,2,999,0,2,93.918,4.961
16313,38,12,3,4,0,0,0,7,2,728,8,999,0,2,93.918,4.961
16314,41,6,2,6,0,1,0,7,2,249,3,999,0,2,93.918,4.961
16315,30,13,1,9,0,1,0,7,2,282,2,999,0,2,93.918,4.961
16316,24,13,1,6,0,0,1,7,2,210,5,999,0,2,93.918,4.961
16317,26,13,1,9,0,1,0,7,2,1287,5,999,0,2,93.918,4.961
16318,25,6,1,6,0,0,0,7,2,32,3,999,0,2,93.918,4.961
16319,37,7,2,8,0,1,0,7,2,437,2,999,0,2,93.918,4.961
16320,26,12,1,5,0,1,0,7,2,36,2,999,0,2,93.918,4.961
16321,35,6,1,6,2,1,1,7,2,1148,2,999,0,2,93.918,4.961
16322,36,12,3,4,0,1,0,7,2,864,4,999,0,2,93.918,4.961
16323,55,13,3,9,0,1,0,7,2,464,5,999,0,2,93.918,4.961
16324,53,13,3,9,2,1,0,7,2,188,3,999,0,2,93.918,4.961
16325,23,9,1,9,0,1,0,7,2,314,2,999,0,2,93.918,4.961
16326,38,4,3,6,0,1,0,7,2,1037,8,999,0,2,93.918,4.961
16327,41,12,2,0,0,1,0,7,2,351,11,999,0,2,93.918,4.961
16328,51,12,3,3,0,1,0,7,2,279,3,999,0,2,93.918,4.961
16329,35,6,2,9,0,1,0,7,2,119,2,999,0,2,93.918,4.961
16330,31,12,1,6,0,1,0,7,2,162,3,999,0,2,93.918,4.961
16331,22,6,3,5,0,1,0,7,2,209,2,999,0,2,93.918,4.961
16332,20,5,1,6,0,1,1,7,2,136,4,999,0,2,93.918,4.961
16333,57,4,2,8,0,0,0,7,2,624,2,999,0,2,93.918,4.961
16334,52,11,3,9,2,1,0,7,2,167,3,999,0,2,93.918,4.961
16335,35,10,3,3,0,1,0,7,2,38,1,999,0,2,93.918,4.961
16336,35,10,3,3,0,0,1,7,2,203,1,999,0,2,93.918,4.961
16337,31,12,1,6,0,0,0,7,2,802,11,999,0,2,93.918,4.961
16338,28,12,3,5,0,0,0,7,2,143,5,999,0,2,93.918,4.961
16339,29,12,1,5,2,1,0,7,2,262,1,999,0,2,93.918,4.961
16340,29,12,1,5,2,1,0,7,2,254,1,999,0,2,93.918,4.961
16341,50,11,3,9,0,0,0,7,2,1226,2,999,0,2,93.918,4.961
16342,48,4,3,8,2,0,0,7,2,113,2,999,0,2,93.918,4.961
16343,29,12,1,5,2,1,0,7,2,714,1,999,0,2,93.918,4.961
16344,32,12,1,5,0,1,1,7,2,282,6,999,0,2,93.918,4.961
16345,29,12,1,5,2,0,0,7,2,534,1,999,0,2,93.918,4.961
16346,35,6,3,0,2,1,1,7,2,174,9,999,0,2,93.918,4.961
16347,29,12,1,5,2,1,1,7,2,532,1,999,0,2,93.918,4.961
16348,53,13,1,0,2,1,0,7,2,319,2,999,0,2,93.918,4.961
16349,31,12,3,0,2,0,0,7,2,1608,13,999,0,2,93.918,4.961
16350,31,13,1,9,0,2,2,7,3,61,2,999,0,2,93.918,4.963
16351,30,9,3,9,0,0,0,7,3,84,2,999,0,2,93.918,4.963
16352,27,12,1,5,2,0,0,7,3,127,8,999,0,2,93.918,4.963
16353,59,4,2,5,0,1,0,7,3,85,13,999,0,2,93.918,4.963
16354,34,12,3,5,0,1,0,7,3,487,5,999,0,2,93.918,4.963
16355,30,9,3,9,0,1,0,7,3,217,2,999,0,2,93.918,4.963
16356,24,6,1,5,0,0,0,7,3,439,3,999,0,2,93.918,4.963
16357,24,13,3,0,0,1,0,7,3,170,2,999,0,2,93.918,4.963
16358,31,12,3,4,0,0,0,7,3,411,2,999,0,2,93.918,4.963
16359,44,12,3,3,2,0,0,7,3,71,3,999,0,2,93.918,4.963
16360,21,6,1,5,0,1,0,7,3,285,2,999,0,2,93.918,4.963
16361,25,12,1,5,2,1,0,7,3,442,2,999,0,2,93.918,4.963
16362,30,12,3,0,0,0,0,7,3,59,4,999,0,2,93.918,4.963
16363,39,6,3,0,2,0,0,7,3,100,5,999,0,2,93.918,4.963
16364,59,8,3,0,2,0,0,7,3,133,3,999,0,2,93.918,4.963
16365,36,11,3,9,0,1,0,7,3,40,8,999,0,2,93.918,4.963
16366,36,11,3,9,0,0,0,7,3,187,4,999,0,2,93.918,4.963
16367,32,13,3,9,0,0,1,7,3,70,5,999,0,2,93.918,4.963
16368,21,12,3,5,0,0,1,7,3,89,6,999,0,2,93.918,4.963
16369,26,6,1,6,0,1,0,7,3,75,10,999,0,2,93.918,4.963
16370,26,6,1,6,0,1,0,7,3,284,8,999,0,2,93.918,4.963
16371,28,12,1,6,0,1,0,7,3,221,2,999,0,2,93.918,4.963
16372,32,12,2,4,2,1,0,7,3,97,2,999,0,2,93.918,4.963
16373,42,10,3,3,2,0,1,7,3,123,1,999,0,2,93.918,4.963
16374,49,12,2,5,0,1,0,7,3,364,2,999,0,2,93.918,4.963
16375,35,13,3,8,0,1,0,7,3,194,1,999,0,2,93.918,4.963
16376,41,12,1,4,2,0,0,7,3,92,1,999,0,2,93.918,4.963
16377,43,13,3,9,0,1,1,7,3,73,1,999,0,2,93.918,4.963
16378,27,12,1,6,0,1,0,7,3,164,1,999,0,2,93.918,4.963
16379,30,9,3,9,0,0,1,7,3,92,1,999,0,2,93.918,4.963
16380,31,12,1,6,0,1,0,7,3,73,1,999,0,2,93.918,4.963
16381,48,6,3,5,0,1,1,7,3,51,5,999,0,2,93.918,4.963
16382,56,10,1,3,2,0,1,7,3,122,1,999,0,2,93.918,4.963
